uid,lat,lon,timestamp_utc,missing_time_flag,flood_depth_cm
108941,-6.12978,106.84439,2020-02-24T12:00:00,1,43.0
108943,-6.24023,106.9311,2020-02-24T12:00:00,1,85.0
108945,-6.14867,106.80371,2020-02-24T12:00:00,1,39.0
108947,-6.19876,106.83408,2020-02-24T12:00:00,1,30.0
108948,-6.13238,106.9245,2020-02-24T12:00:00,1,50.0
108950,-6.17119,106.89682,2020-02-24T12:00:00,1,23.0
108952,-6.15413,106.86178,2020-02-25T12:00:00,1,61.0
108953,-6.14812,106.84069,2020-02-25T12:00:00,1,18.0
108954,-6.14145,106.76612,2020-02-25T12:00:00,1,15.0
108957,-6.25418,106.82445,2020-02-25T12:00:00,1,129.0
108958,-6.25073,106.8101,2020-02-25T12:00:00,1,33.0
108960,-6.25538,106.80888,2020-02-25T12:00:00,1,28.0
108961,-6.23284,106.93118,2020-02-25T12:00:00,1,30.0
108964,-6.14028,106.94057,2020-02-25T12:00:00,1,23.0
108967,-6.24775,106.81008,2020-02-25T12:00:00,1,38.0
108968,-6.32701,106.89427,2020-02-25T12:00:00,1,57.0
108969,-6.17532,106.82274,2020-02-25T12:00:00,1,40.0
108973,-6.19926,106.8338,2020-02-25T12:00:00,1,50.0
108974,-6.16116,106.7899,2020-02-25T12:00:00,1,42.0
108977,-6.16361,106.87206,2020-02-25T12:00:00,1,58.0
108978,-6.21774,106.87674,2020-02-25T12:00:00,1,80.0
108980,-6.13642,106.84466,2020-02-25T12:00:00,1,22.0
108981,-6.16399,106.78814,2020-02-25T12:00:00,1,59.0
108982,-6.14448,106.8116,2020-02-25T12:00:00,1,15.0
108984,-6.19208,106.87753,2020-02-25T12:00:00,1,40.0
108985,-6.19364,106.8488,2020-02-25T12:00:00,1,20.0
108986,-6.16353,106.79474,2020-02-25T12:00:00,1,26.0
108989,-6.20876,106.96298,2020-02-25T12:00:00,1,49.0
108990,-6.2087,106.78031,2020-02-25T12:00:00,1,65.0
108991,-6.15651,106.81515,2020-02-25T12:00:00,1,34.0
108992,-6.2292,106.8073,2020-02-25T12:00:00,1,50.0
108993,-6.18033,106.9012,2020-02-25T12:00:00,1,71.0
108994,-6.22896,106.8234,2020-02-25T12:00:00,1,27.0
108995,-6.17374,106.91013,2020-02-25T12:00:00,1,45.0
108997,-6.17424,106.73894,2020-02-25T12:00:00,1,23.0
108998,-6.14675,106.78234,2020-02-25T12:00:00,1,32.0
108999,-6.16344,106.746,2020-02-25T12:00:00,1,27.0
109001,-6.15678,106.75613,2020-02-25T12:00:00,1,44.0
109002,-6.18726,106.75853,2020-02-25T12:00:00,1,50.0
109003,-6.23072,106.92667,2020-02-25T12:00:00,1,75.0
109004,-6.19796,106.76896,2020-02-25T12:00:00,1,38.0
109005,-6.15032,106.8564,2020-02-25T12:00:00,1,95.0
109007,-6.22049,106.81776,2020-02-25T12:00:00,1,42.0
109008,-6.18652,106.72127,2020-02-25T12:00:00,1,49.0
109009,-6.19868,106.89841,2020-02-25T12:00:00,1,38.0
109012,-6.16978,106.76869,2020-02-25T12:00:00,1,46.0
109013,-6.11418,106.8044,2020-02-25T12:00:00,1,57.0
109014,-6.16383,106.74588,2020-02-25T12:00:00,1,24.0
109016,-6.14586,106.83757,2020-02-25T12:00:00,1,64.0
109018,-6.24876,106.82229,2020-02-25T12:00:00,1,82.0
109019,-6.19604,106.88894,2020-02-25T12:00:00,1,50.0
109020,-6.18674,106.82893,2020-02-25T12:00:00,1,30.0
109022,-6.18352,106.79207,2020-02-25T12:00:00,1,60.0
109025,-6.20009,106.8562,2020-02-25T12:00:00,1,35.0
109026,-6.11273,106.77904,2020-02-25T12:00:00,1,12.0
109027,-6.15343,106.86202,2020-02-25T12:00:00,1,60.0
109028,-6.19959,106.86466,2020-02-25T12:00:00,1,22.0
109029,-6.23297,106.87214,2020-02-25T12:00:00,1,20.0
109030,-6.24437,106.87598,2020-02-25T12:00:00,1,58.0
109032,-6.14579,106.9065,2020-02-25T12:00:00,1,52.0
109033,-6.18196,106.79867,2020-02-25T12:00:00,1,49.0
109034,-6.23501,106.88881,2020-02-25T12:00:00,1,50.0
109036,-6.14894,106.79638,2020-02-25T12:00:00,1,32.0
109037,-6.13296,106.73846,2020-02-25T12:00:00,1,69.0
109039,-6.16931,106.90577,2020-02-25T12:00:00,1,59.0
109040,-6.17375,106.90305,2020-02-25T12:00:00,1,50.0
109042,-6.18526,106.82503,2020-02-25T12:00:00,1,33.0
109043,-6.24612,106.86385,2020-02-25T12:00:00,1,195.0
109045,-6.15935,106.79069,2020-02-25T12:00:00,1,68.0
109046,-6.16321,106.92126,2020-02-25T12:00:00,1,50.0
109048,-6.24183,106.8144,2020-02-25T12:00:00,1,90.0
109049,-6.20779,106.90428,2020-02-25T12:00:00,1,108.0
109051,-6.15233,106.81755,2020-02-25T12:00:00,1,60.0
109052,-6.27829,106.80976,2020-02-25T12:00:00,1,96.0
109053,-6.21137,106.93348,2020-02-25T12:00:00,1,79.0
109054,-6.16217,106.88158,2020-02-25T12:00:00,1,15.0
109055,-6.27682,106.81439,2020-02-25T12:00:00,1,38.0
109057,-6.11413,106.86829,2020-02-25T12:00:00,1,21.0
109059,-6.15434,106.84595,2020-02-25T12:00:00,1,44.0
109061,-6.14429,106.84132,2020-02-25T12:00:00,1,30.0
109062,-6.15616,106.8719,2020-02-25T12:00:00,1,35.0
109063,-6.25095,106.82357,2020-02-25T12:00:00,1,28.0
109064,-6.19363,106.89076,2020-02-25T12:00:00,1,45.0
109065,-6.15992,106.86334,2020-02-25T12:00:00,1,46.0
109066,-6.18008,106.83123,2020-02-25T12:00:00,1,32.0
109067,-6.16883,106.83838,2020-02-25T12:00:00,1,40.0
109068,-6.17531,106.74033,2020-02-25T12:00:00,1,13.0
109069,-6.1974,106.86881,2020-02-25T12:00:00,1,60.0
109070,-6.15951,106.86646,2020-02-25T12:00:00,1,42.0
109071,-6.23786,106.93277,2020-02-25T12:00:00,1,97.0
109072,-6.28336,106.87981,2020-02-25T12:00:00,1,80.0
109073,-6.18287,106.83031,2020-02-25T12:00:00,1,39.0
109074,-6.17443,106.90314,2020-02-25T12:00:00,1,66.0
109076,-6.24203,106.91427,2020-02-25T12:00:00,1,71.0
109077,-6.14816,106.77453,2020-02-25T12:00:00,1,105.0
109078,-6.1281,106.82783,2020-02-25T12:00:00,1,36.0
109079,-6.15209,106.90642,2020-02-25T12:00:00,1,40.0
109080,-6.13673,106.83736,2020-02-25T12:00:00,1,31.0
109081,-6.19965,106.85637,2020-02-25T12:00:00,1,79.0
109082,-6.19731,106.87002,2020-02-25T12:00:00,1,61.0
109084,-6.14942,106.82789,2020-02-25T12:00:00,1,40.0
109087,-6.24682,106.82083,2020-02-25T12:00:00,1,64.0
109088,-6.25148,106.87702,2020-02-25T12:00:00,1,86.0
109089,-6.13593,106.7807,2020-02-25T12:00:00,1,53.0
109090,-6.14306,106.77795,2020-02-25T12:00:00,1,53.0
109091,-6.17744,106.88574,2020-02-25T12:00:00,1,97.0
109092,-6.17375,106.78783,2020-02-25T12:00:00,1,50.0
109096,-6.17778,106.80785,2020-02-25T12:00:00,1,44.0
109098,-6.13585,106.83225,2020-02-25T12:00:00,1,53.0
109100,-6.16122,106.83529,2020-02-25T12:00:00,1,80.0
109101,-6.19108,106.83822,2020-02-25T12:00:00,1,21.0
109102,-6.17401,106.90399,2020-02-25T12:00:00,1,65.0
109104,-6.17344,106.90318,2020-02-25T12:00:00,1,70.0
109105,-6.13045,106.73635,2020-02-25T12:00:00,1,48.0
109108,-6.13592,106.82844,2020-02-25T12:00:00,1,50.0
109109,-6.16784,106.91316,2020-02-25T12:00:00,1,34.0
109110,-6.20375,106.94612,2020-02-25T12:00:00,1,89.0
109114,-6.16437,106.82276,2020-02-25T12:00:00,1,50.0
109117,-6.22621,106.86374,2020-02-25T12:00:00,1,79.0
109118,-6.20778,106.94772,2020-02-25T12:00:00,1,82.0
109119,-6.21966,106.90322,2020-02-25T12:00:00,1,49.0
109120,-6.15813,106.91239,2020-02-25T12:00:00,1,37.0
109122,-6.22833,106.86281,2020-02-25T12:00:00,1,58.0
109125,-6.28235,106.87573,2020-02-25T12:00:00,1,36.0
109128,-6.23997,106.81482,2020-02-25T12:00:00,1,35.0
109131,-6.1718,106.77327,2020-02-25T12:00:00,1,10.0
109132,-6.18814,106.85137,2020-02-25T12:00:00,1,73.0
109133,-6.15843,106.76419,2020-02-25T12:00:00,1,85.0
109134,-6.22135,106.85401,2020-02-25T12:00:00,1,48.0
109138,-6.29587,106.85894,2020-02-25T12:00:00,1,39.0
109139,-6.15372,106.86708,2020-02-25T12:00:00,1,33.0
109141,-6.20765,106.8292,2020-02-25T12:00:00,1,38.0
109142,-6.23583,106.82074,2020-02-25T12:00:00,1,100.0
109143,-6.27864,106.81218,2020-02-25T12:00:00,1,36.0
109144,-6.16856,106.78769,2020-02-25T12:00:00,1,54.0
109145,-6.17776,106.87642,2020-02-25T12:00:00,1,109.0
109146,-6.17013,106.78461,2020-02-25T12:00:00,1,37.0
109147,-6.1692,106.78434,2020-02-25T12:00:00,1,20.0
109149,-6.21301,106.81224,2020-02-25T12:00:00,1,42.0
109150,-6.17492,106.89277,2020-02-25T12:00:00,1,35.0
109151,-6.29576,106.90968,2020-02-25T12:00:00,1,30.0
109152,-6.1528,106.84418,2020-02-25T12:00:00,1,35.0
109153,-6.16261,106.82254,2020-02-25T12:00:00,1,45.0
109154,-6.33305,106.90056,2020-02-25T12:00:00,1,38.0
109155,-6.16691,106.90276,2020-02-25T12:00:00,1,73.0
109156,-6.24844,106.81562,2020-02-25T12:00:00,1,1.0
109158,-6.1425,106.81066,2020-02-25T12:00:00,1,50.0
109160,-6.1781,106.8809,2020-02-25T12:00:00,1,38.0
109162,-6.28294,106.86754,2020-02-25T12:00:00,1,41.0
109165,-6.14647,106.83529,2020-02-25T12:00:00,1,77.0
109166,-6.23381,106.89311,2020-02-25T12:00:00,1,80.0
109167,-6.27309,106.83774,2020-02-25T12:00:00,1,77.0
109168,-6.25116,106.87702,2020-02-25T12:00:00,1,90.0
109170,-6.1572,106.92086,2020-02-25T12:00:00,1,50.0
109171,-6.1676,106.76828,2020-02-25T12:00:00,1,20.0
109172,-6.24769,106.90506,2020-02-25T12:00:00,1,97.0
109174,-6.17135,106.77459,2020-02-25T12:00:00,1,20.0
109175,-6.20846,106.94442,2020-02-25T12:00:00,1,76.0
109176,-6.2152,106.90404,2020-02-25T12:00:00,1,64.0
109178,-6.17036,106.78674,2020-02-25T12:00:00,1,52.0
109179,-6.21878,106.90668,2020-02-25T12:00:00,1,49.0
109181,-6.20852,106.94453,2020-02-25T12:00:00,1,51.0
109182,-6.24732,106.91441,2020-02-25T12:00:00,1,45.0
109184,-6.1327,106.84677,2020-02-25T12:00:00,1,45.0
109185,-6.15583,106.90844,2020-02-25T12:00:00,1,40.0
109186,-6.19876,106.83408,2020-02-25T12:00:00,1,43.0
109188,-6.32181,106.87903,2020-02-25T12:00:00,1,39.0
109189,-6.18837,106.87041,2020-02-25T12:00:00,1,36.0
109190,-6.1708,106.77364,2020-02-25T12:00:00,1,23.0
109191,-6.15336,106.86199,2020-02-25T12:00:00,1,66.0
109192,-6.15225,106.71812,2020-02-25T12:00:00,1,26.0
109194,-6.31547,106.91501,2020-02-25T12:00:00,1,28.0
109195,-6.21059,106.7207,2020-02-25T12:00:00,1,41.0
109196,-6.23476,106.86353,2020-02-25T12:00:00,1,61.0
109197,-6.13135,106.92373,2020-02-25T12:00:00,1,50.0
109200,-6.27909,106.85701,2020-02-25T12:00:00,1,37.0
109202,-6.21933,106.84318,2020-02-25T12:00:00,1,50.0
109203,-6.15553,106.85215,2020-02-25T12:00:00,1,46.0
109204,-6.17301,106.75065,2020-02-25T12:00:00,1,55.0
109206,-6.29096,106.86763,2020-02-25T12:00:00,1,30.0
109207,-6.26766,106.8331,2020-02-25T12:00:00,1,77.0
109209,-6.27821,106.84562,2020-02-25T12:00:00,1,45.0
109210,-6.17468,106.91589,2020-02-25T12:00:00,1,79.0
109211,-6.15025,106.83396,2020-02-25T12:00:00,1,48.0
109212,-6.17363,106.78959,2020-02-25T12:00:00,1,51.0
109213,-6.20706,106.83224,2020-02-25T12:00:00,1,31.0
109214,-6.16774,106.77696,2020-02-25T12:00:00,1,50.0
109215,-6.21187,106.85821,2020-02-25T12:00:00,1,86.0
109216,-6.21453,106.81321,2020-02-25T12:00:00,1,40.0
109217,-6.19793,106.80572,2020-02-25T12:00:00,1,50.0
109219,-6.19306,106.80844,2020-02-25T12:00:00,1,137.0
109220,-6.31629,106.9149,2020-02-25T12:00:00,1,55.0
109221,-6.18414,106.82593,2020-02-25T12:00:00,1,44.0
109222,-6.31905,106.91567,2020-02-25T12:00:00,1,118.0
109223,-6.13956,106.77318,2020-02-25T12:00:00,1,83.0
109224,-6.15445,106.91619,2020-02-25T12:00:00,1,48.0
109225,-6.26741,106.81415,2020-02-25T12:00:00,1,19.0
109226,-6.23488,106.89474,2020-02-25T12:00:00,1,91.0
109227,-6.13902,106.76328,2020-02-25T12:00:00,1,59.0
109228,-6.16024,106.83442,2020-02-25T12:00:00,1,45.0
109231,-6.16863,106.84386,2020-02-25T12:00:00,1,50.0
109232,-6.1671,106.91242,2020-02-25T12:00:00,1,45.0
109233,-6.15939,106.78489,2020-02-25T12:00:00,1,19.0
109234,-6.14423,106.89673,2020-02-25T12:00:00,1,30.0
109236,-6.15212,106.83348,2020-02-25T12:00:00,1,51.0
109237,-6.16141,106.87027,2020-02-25T12:00:00,1,64.0
109240,-6.16577,106.76297,2020-02-25T12:00:00,1,71.0
109241,-6.16046,106.82696,2020-02-25T12:00:00,1,45.0
109242,-6.23427,106.91302,2020-02-25T12:00:00,1,50.0
109244,-6.20933,106.80882,2020-02-25T12:00:00,1,49.0
109245,-6.16129,106.74619,2020-02-25T12:00:00,1,21.0
109246,-6.12313,106.81267,2020-02-25T12:00:00,1,47.0
109247,-6.27273,106.81304,2020-02-25T12:00:00,1,48.0
109248,-6.21249,106.8123,2020-02-25T12:00:00,1,92.0
109249,-6.14089,106.81904,2020-02-25T12:00:00,1,45.0
109250,-6.15982,106.82669,2020-02-25T12:00:00,1,43.0
109252,-6.17512,106.92305,2020-02-25T12:00:00,1,90.0
109254,-6.16469,106.9065,2020-02-25T12:00:00,1,80.0
109255,-6.29271,106.90277,2020-02-25T12:00:00,1,26.0
109256,-6.16954,106.90388,2020-02-25T12:00:00,1,59.0
109259,-6.18585,106.78415,2020-02-25T12:00:00,1,60.0
109261,-6.14597,106.90825,2020-02-25T12:00:00,1,36.0
109263,-6.16402,106.7891,2020-02-25T12:00:00,1,96.0
109266,-6.23011,106.8171,2020-02-25T12:00:00,1,20.0
109267,-6.13537,106.93674,2020-02-25T12:00:00,1,64.0
109268,-6.12907,106.8401,2020-02-25T12:00:00,1,30.0
109270,-6.15569,106.77344,2020-02-25T12:00:00,1,28.0
109271,-6.1768,106.89974,2020-02-25T12:00:00,1,50.0
109273,-6.16537,106.91861,2020-02-25T12:00:00,1,44.0
109274,-6.15765,106.81882,2020-02-25T12:00:00,1,37.0
109275,-6.13248,106.80271,2020-02-25T12:00:00,1,10.0
109276,-6.18316,106.92119,2020-02-25T12:00:00,1,48.0
109277,-6.18536,106.78418,2020-02-25T12:00:00,1,50.0
109278,-6.16024,106.76033,2020-02-25T12:00:00,1,112.0
109279,-6.22358,106.83736,2020-02-25T12:00:00,1,55.0
109280,-6.15329,106.86677,2020-02-25T12:00:00,1,20.0
109281,-6.17142,106.77696,2020-02-25T12:00:00,1,52.0
109284,-6.14216,106.90472,2020-02-25T12:00:00,1,41.0
109285,-6.18572,106.82835,2020-02-25T12:00:00,1,35.0
109286,-6.18537,106.86799,2020-02-25T12:00:00,1,54.0
109287,-6.2922,106.86563,2020-02-25T12:00:00,1,30.0
109288,-6.18196,106.90274,2020-02-25T12:00:00,1,60.0
109290,-6.19115,106.92078,2020-02-25T12:00:00,1,37.0
109291,-6.16668,106.87528,2020-02-25T12:00:00,1,30.0
109293,-6.17391,106.77955,2020-02-25T12:00:00,1,81.0
109294,-6.16077,106.88237,2020-02-25T12:00:00,1,51.0
109295,-6.31695,106.88217,2020-02-25T12:00:00,1,96.0
109296,-6.19003,106.86364,2020-02-25T12:00:00,1,45.0
109297,-6.15119,106.88971,2020-02-25T12:00:00,1,60.0
109298,-6.14754,106.82122,2020-02-25T12:00:00,1,36.0
109299,-6.17956,106.83221,2020-02-25T12:00:00,1,30.0
109300,-6.1698,106.76867,2020-02-25T12:00:00,1,54.0
109301,-6.24233,106.82024,2020-02-25T12:00:00,1,48.0
109303,-6.16053,106.872,2020-02-25T12:00:00,1,34.0
109304,-6.24825,106.82103,2020-02-25T12:00:00,1,62.0
109305,-6.11026,106.77885,2020-02-25T12:00:00,1,50.0
109308,-6.1691,106.90914,2020-02-25T12:00:00,1,23.0
109309,-6.1751,106.84719,2020-02-25T12:00:00,1,40.0
109310,-6.17178,106.80806,2020-02-25T12:00:00,1,9.0
109311,-6.1663,106.74017,2020-02-25T12:00:00,1,19.0
109312,-6.23501,106.89018,2020-02-25T12:00:00,1,43.0
109313,-6.17451,106.77369,2020-02-25T12:00:00,1,30.0
109314,-6.22224,106.81794,2020-02-25T12:00:00,1,38.0
109315,-6.15506,106.8932,2020-02-25T12:00:00,1,49.0
109318,-6.11464,106.71215,2020-02-25T12:00:00,1,44.0
109319,-6.16488,106.83671,2020-02-25T12:00:00,1,40.0
109321,-6.15929,106.74659,2020-02-25T12:00:00,1,47.0
109322,-6.24597,106.81068,2020-02-25T12:00:00,1,41.0
109327,-6.21935,106.81399,2020-02-25T12:00:00,1,1.0
109328,-6.23415,106.91342,2020-02-25T12:00:00,1,55.0
109329,-6.18303,106.77893,2020-02-25T12:00:00,1,39.0
109330,-6.1674,106.91458,2020-02-25T12:00:00,1,61.0
109331,-6.21755,106.71982,2020-02-25T12:00:00,1,60.0
140278,-6.13498,106.78325,2020-02-25T12:00:00,1,48.0
141012,-6.26201,106.85538,2020-02-25T12:00:00,1,195.0
142178,-6.13322,106.77268,2020-02-25T12:00:00,1,42.0
143436,-6.11178,106.77152,2020-02-25T12:00:00,1,46.0
143945,-6.18013,106.89671,2020-02-25T12:00:00,1,80.0
144618,-6.13863,106.77423,2020-02-26T12:00:00,1,101.0
144685,-6.16627,106.74003,2020-02-26T12:00:00,1,23.0
144980,-6.15762,106.92094,2020-02-26T12:00:00,1,30.0
146160,-6.19926,106.83517,2020-02-26T12:00:00,1,60.0
146405,-6.14838,106.91202,2020-02-26T12:00:00,1,60.0
147668,-6.1285,106.92298,2020-02-26T12:00:00,1,30.0
149040,-6.24376,106.94263,2020-02-26T12:00:00,1,73.0
151616,-6.13141,106.77794,2020-02-26T12:00:00,1,115.0
155593,-6.13751,106.78113,2020-02-26T12:00:00,1,51.0
156718,-6.13625,106.7821,2020-02-26T12:00:00,1,50.0
158865,-6.18515,106.72974,2020-02-26T12:00:00,1,18.0
159241,-6.13684,106.78212,2020-02-26T12:00:00,1,53.0
160792,-6.28599,106.87353,2020-02-26T12:00:00,1,126.0
162939,-6.19819,106.94641,2020-02-26T12:00:00,1,50.0
165248,-6.21848,106.82184,2020-02-26T12:00:00,1,49.0
166266,-6.20079,106.85978,2020-02-27T12:00:00,1,41.0
168143,-6.27356,106.88191,2020-02-27T12:00:00,1,136.0
168312,-6.21833,106.82378,2020-02-27T12:00:00,1,24.0
169752,-6.32675,106.89432,2020-02-28T12:00:00,1,36.0
170361,-6.15807,106.91645,2020-02-28T12:00:00,1,67.0
173182,-6.17732,106.81578,2020-03-02T12:00:00,1,23.0
173490,-6.19163,106.78231,2020-03-04T12:00:00,1,15.0
173725,-6.20518,106.83594,2020-03-10T12:00:00,1,80.0
174256,-6.25059,106.87768,2020-03-16T12:00:00,1,47.0
174291,-6.29508,106.87678,2020-03-16T12:00:00,1,24.0
174325,-6.26186,106.88027,2020-03-16T12:00:00,1,50.0
174435,-6.19926,106.8338,2020-03-16T12:00:00,1,44.0
174529,-6.26922,106.8789,2020-03-16T12:00:00,1,18.0
176051,-6.19446,106.82614,2020-03-18T12:00:00,1,1.0
177576,-6.1598,106.72089,2020-03-22T12:00:00,1,50.0
180192,-6.18842,106.80713,2020-04-02T12:00:00,1,96.0
180287,-6.17311,106.76815,2020-04-06T12:00:00,1,24.0
181152,-6.24139,106.837,2020-04-10T12:00:00,1,30.0
182026,-6.24626,106.90139,2020-04-12T12:00:00,1,9.0
182832,-6.23374,106.81764,2020-04-13T12:00:00,1,61.0
187363,-6.259,106.8595,2020-04-29T12:00:00,1,64.0
187413,-6.27389,106.83098,2020-04-29T12:00:00,1,69.0
187454,-6.26669,106.83264,2020-04-29T12:00:00,1,150.0
187491,-6.25894,106.82524,2020-04-29T12:00:00,1,89.0
189966,-6.26935,106.83923,2020-05-01T04:45:43,0,23.0
190635,-6.26669,106.83227,2020-05-10T09:27:35,0,82.0
191081,-6.26118,106.84528,2020-05-18T08:53:32,0,44.0
191100,-6.21446,106.85757,2020-05-18T19:44:50,0,44.0
191101,-6.21447,106.8576,2020-05-18T19:47:06,0,44.0
191749,-6.17539,106.82715,2020-05-29T18:02:18,0,44.0
191814,-6.17535,106.82721,2020-05-30T02:17:58,0,44.0
191822,-6.20337,106.95228,2020-05-30T06:49:07,0,44.0
191856,-6.109,106.7719,2020-06-03T17:03:28,0,20.0
191860,-6.12432,106.8097,2020-06-04T14:40:57,0,23.0
191861,-6.13028,106.82822,2020-06-04T14:44:08,0,23.0
192086,-6.11185,106.77255,2020-06-05T18:51:16,0,46.0
192090,-6.11165,106.77224,2020-06-05T19:04:47,0,53.0
192092,-6.1091,106.772,2020-06-05T19:08:59,0,65.0
192348,-6.11025,106.7709,2020-06-07T02:17:27,0,41.0
192883,-6.12359,106.85807,2020-06-24T03:14:00,0,192.0
192910,-6.17336,106.82722,2020-06-24T12:09:02,0,40.0
193881,-6.17539,106.82715,2020-07-06T02:32:17,0,24.0
193884,-6.11734,106.79983,2020-07-06T09:14:46,0,200.0
195771,-6.117,106.9002,2020-07-20T17:34:38,0,10.0
196164,-6.17539,106.82717,2020-07-25T10:56:00,0,135.0
196273,-6.20827,106.84582,2020-08-10T03:45:43,0,70.0
196824,-6.11646,106.87293,2020-08-13T10:02:19,0,20.0
199703,-6.25065,106.8777,2020-09-14T15:20:52,0,44.0
201188,-6.21819,106.76758,2020-09-21T14:17:00,0,44.0
201230,-6.1919,106.79312,2020-09-21T14:53:59,0,43.0
201266,-6.13678,106.75651,2020-09-21T15:19:49,0,31.0
201313,-6.18191,106.71573,2020-09-21T15:50:37,0,22.0
201350,-6.15087,106.73438,2020-09-21T16:13:12,0,31.0
201365,-6.18349,106.7463,2020-09-21T16:23:54,0,46.0
201387,-6.16561,106.76296,2020-09-21T16:37:37,0,44.0
201395,-6.16653,106.78736,2020-09-21T16:42:10,0,20.0
201469,-6.17078,106.7758,2020-09-21T17:34:42,0,54.0
201470,-6.17389,106.77873,2020-09-21T17:36:31,0,60.0
201479,-6.17405,106.77883,2020-09-21T17:39:12,0,61.0
201488,-6.18677,106.78667,2020-09-21T17:43:21,0,14.0
201498,-6.17339,106.77766,2020-09-21T17:47:32,0,55.0
201508,-6.23475,106.86809,2020-09-21T17:53:26,0,45.0
201527,-6.16827,106.77572,2020-09-21T18:04:03,0,65.0
201645,-6.13903,106.74982,2020-09-21T19:08:19,0,45.0
201881,-6.15156,106.77422,2020-09-21T21:18:11,0,6.0
202345,-6.1717,106.77333,2020-09-22T01:30:38,0,5.0
202391,-6.17167,106.77416,2020-09-22T01:46:31,0,12.0
208411,-6.21232,106.79429,2020-10-04T15:00:51,0,51.0
208475,-6.23886,106.75967,2020-10-04T16:15:52,0,50.0
208701,-6.27162,106.81411,2020-10-04T19:58:13,0,79.0
211525,-6.30502,106.78924,2020-10-10T13:16:50,0,133.0
211526,-6.32244,106.86788,2020-10-10T13:20:12,0,67.0
211605,-6.24024,106.76037,2020-10-10T14:23:18,0,82.0
211624,-6.31338,106.87393,2020-10-10T14:40:39,0,13.0
211637,-6.29137,106.87361,2020-10-10T14:47:11,0,90.0
211686,-6.31124,106.78655,2020-10-10T15:30:30,0,114.0
211699,-6.33628,106.89046,2020-10-10T15:39:48,0,60.0
211712,-6.15997,106.74433,2020-10-10T15:45:40,0,27.0
211719,-6.31727,106.90245,2020-10-10T15:54:34,0,54.0
211908,-6.29449,106.87525,2020-10-10T18:14:38,0,60.0
211967,-6.24429,106.81389,2020-10-10T18:54:29,0,60.0
215422,-6.18181,106.87742,2020-10-16T09:35:03,0,35.0
215431,-6.13373,106.90729,2020-10-16T10:36:41,0,44.0
215497,-6.17833,106.7796,2020-10-16T12:42:34,0,81.0
215501,-6.23871,106.75993,2020-10-16T12:51:10,0,70.0
218945,-6.10386,106.76826,2020-10-19T04:43:59,0,29.0
220009,-6.23886,106.75967,2020-10-26T10:49:51,0,61.0
221471,-6.19952,106.76031,2020-11-03T04:10:14,0,65.0
224393,-6.17554,106.82719,2020-12-03T17:49:12,0,200.0
224398,-6.17817,106.83966,2020-12-04T14:59:50,0,44.0
226264,-6.17757,106.8281,2021-01-13T14:31:15,0,44.0
226280,-6.17539,106.82715,2021-01-14T03:15:30,0,91.0
226315,-6.17539,106.82717,2021-01-15T07:35:47,0,91.0
226415,-6.17539,106.82715,2021-01-19T04:01:08,0,100.0
226422,-6.17955,106.79894,2021-01-19T04:32:33,0,100.0
226928,-6.17539,106.82715,2021-01-23T13:03:37,0,66.0
226934,-6.23491,106.93161,2021-01-24T05:16:15,0,44.0
230101,-6.20926,106.94076,2021-02-02T09:39:55,0,44.0
232358,-6.24066,106.75873,2021-02-05T17:58:44,0,41.0
232391,-6.17539,106.82715,2021-02-06T05:30:14,0,44.0
232419,-6.19797,106.83812,2021-02-06T18:57:55,0,31.0
232420,-6.1979,106.95392,2021-02-06T19:01:33,0,32.0
232470,-6.14614,106.91058,2021-02-06T20:20:15,0,20.0
237843,-6.18685,106.86754,2021-02-08T01:34:12,0,40.0
237954,-6.17539,106.82715,2021-02-08T01:59:35,0,88.0
237978,-6.21611,106.86355,2021-02-08T02:01:36,0,22.0
238124,-6.21928,106.86282,2021-02-08T02:31:45,0,16.0
238722,-6.34514,106.81569,2021-02-08T04:54:43,0,24.0
239955,-6.16915,106.73319,2021-02-08T10:26:04,0,12.0
243044,-6.2757,106.85102,2021-02-09T05:30:36,0,143.0
243299,-6.25945,106.86187,2021-02-09T06:56:53,0,25.0
245002,-6.26007,106.85921,2021-02-09T15:26:55,0,197.0
247307,-6.28528,106.84745,2021-02-13T04:43:29,0,40.0
247467,-6.16073,106.74693,2021-02-15T19:04:38,0,12.0
247472,-6.20222,106.95786,2021-02-15T19:25:35,0,46.0
247740,-6.20598,106.94005,2021-02-16T03:52:24,0,10.0
247745,-6.2064,106.93947,2021-02-16T03:58:41,0,17.0
247810,-6.17272,106.69638,2021-02-16T04:45:44,0,56.0
247839,-6.1718,106.69457,2021-02-16T04:56:44,0,45.0
248172,-6.17514,106.70685,2021-02-16T07:32:55,0,21.0
248497,-6.15682,106.72026,2021-02-16T09:23:57,0,60.0
248562,-6.15523,106.73793,2021-02-16T09:42:44,0,30.0
248579,-6.16056,106.74467,2021-02-16T09:46:56,0,30.0
249124,-6.15513,106.71681,2021-02-16T12:31:48,0,15.0
253037,-6.14287,106.75042,2021-02-17T07:36:31,0,113.0
254748,-6.24653,106.83627,2021-02-18T06:14:51,0,68.0
254790,-6.20867,106.90332,2021-02-18T08:07:26,0,34.0
254791,-6.20843,106.90331,2021-02-18T08:08:39,0,28.0
254792,-6.20827,106.9033,2021-02-18T08:09:32,0,29.0
254793,-6.20827,106.9033,2021-02-18T08:10:36,0,27.0
